id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_rs_0000,Upisane a neuplaćene obične akcije,0000,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0001,Upisane a neuplaćene prioritetne akcije,0001,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0010,Upisani a neuplaćeni udeli i ulozi (analitika po članovima),0010,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0100,"Ulaganja u razvoj tržišta, sa efektom dužim od jedne godine",0100,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0101,"Ulaganja u razvoj tehnologije, sa efektom dužim od jedne godine",0101,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0102,Ulaganja u razvoj proizvoda sa efektom dužim od jedne godine,0102,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0103,Ostali izdaci za razvoj,0103,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0108,Obezvređenje ulaganja u razvoj,0108,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0109,Ispravka vrednosti ulaganja u razvoj,0109,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0110,Koncesije,0110,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0111,Patenti,0111,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0112,Licence,0112,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0113,"Pravo na industrijski uzorak, žig, model, zaštitni znak",0113,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0114,Robne marke,0114,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0115,Uslužne marke,0115,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0116,Druga slična prava,0116,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0118,"Obezvređenje koncesija, patenata, licenci, robnih i uslužnih marki",0118,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0119,"Ispravka vrednosti koncesija, patenata, licenci, robnih i uslužnih marki",0119,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0120,Sistemski softver,0120,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0121,Aplikativni softver,0121,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0122,Ostala prava,0122,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0128,Obezvređenje softvera i ostalih prava,0128,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0129,Ispravka vrednosti softvera i ostalih prava,0129,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0130,Gudvil nastao po osnovu stečene (pripojene) neto imovine drugog pravnog lica,0130,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0131,Gudvil nastao po osnovu kupovine akcija i udela u drugom pravnom licu,0131,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0138,Obezvređenje gudvila,0138,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0140,Pravo korišćenja gradskog građevinskog zemljišta,0140,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0145,Ostala nematerijalna imovina,0145,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0148,Obezvređenje ostale nematerijalne imovine,0148,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0149,Ispravka vrednosti ostale nematerijalne imovine,0149,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0168,Obezvređenje nematerijalne imovine u pripremi,0168,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0160,Ulaganja u razvoj u pripremi,0160,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0161,"Koncesije, patenti, licence, robne i uslužne marke u pripremi",0161,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0162,Softver u pripremi,0162,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0163,Interno generisana nematerijalna imovina u pripremi,0163,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0164,Ostala nematerijalna imovina u pripremi,0164,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0170,Avansi za nematerijalnu imovinu u dinarima,0170,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0171,Avansi za nematerialnu imovinu u evrima,0171,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0172,Avansi za nematerialnu imovinu u dolarima,0172,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0173,Avansi za nematerialnu imovinu sa valutnom klauzulom,0173,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0178,Obezvređenje avansa za nematerijalnu imovinu,0178,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0179,Ispravka vrednosti avansa za nematerijalnu imovinu,0179,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0200,Poljoprivredno zemljište,0200,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0201,Zemljište pod šumom,0201,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0202,Zemljišta pod višegodišnjim zasadima,0202,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0205,Rudarsko eksploataciono zemljište,0205,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0206,Ostalo zemljište,0206,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0208,Obezvređenje zemljišta,0208,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0210,Gradsko građevinsko zemljište,0210,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0211,Građevinsko zemljište van granica gradskog građevinskog zemljišta,0211,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0218,Obezvređenje građevinskog zemljišta,0218,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0220,Poslovni prostor (građevinski objekti za administraciju i upravu),0220,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0221,Prodajni prostor,0221,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0222,Magacini,0222,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0223,Fabrike,0223,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0224,Ostali građevinski objekti u funkciji,0224,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0225,Građevinski objekti van upotrebe,0225,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0228,Obezvređenje građevinskih objekata,0228,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0229,Ispravka vrednosti građevinskih objekata,0229,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0230,Postrojenja,0230,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0231,Oprema za proizvodnju,0231,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0232,Oprema za neproizvodne delatnosti,0232,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0233,Postrojenja i oprema van upotrebe,0233,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0238,Obezvređenje postrojenja i opreme,0238,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0239,Ispravka vrednosti postrojenja i opreme,0239,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0240,Investicione nekretnine - zemljišta,0240,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0241,Investicione nekretnine - zgrade,0241,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0242,Investicione nekretnine - deo zgrade,0242,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0248,Obezvređenje investicionih nekretnina,0248,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0249,Ispravka vrednosti investicionih nekretnina,0249,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0260,Knjige i stručne publikacije,0260,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0261,Spomenici kulture,0261,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0262,Istorijski spomenici,0262,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0263,"Dela likovne, vajarske, filmske i drugih umetnosti",0263,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0264,Dela muzejske vrednosti,0264,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0268,"Obezvređenje ostalih nekretnina, postrojenja i opreme",0268,account.data_account_type_fixed_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0269,"Ispravka vrednosti ostalih nekretnina, postrojenja i opreme",0269,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0270,Građevinski objekti u pripremi,0270,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0271,Postrojenja i oprema u pripremi,0271,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0272,Investicione nekretnine u pripremi,0272,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0273,"Ostale nekretnine, postrojenja i oprema u pripremi",0273,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0274,Zemljišta u pribavljanju,0274,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0278,"Obezvređenje nekretnina, postrojenja i opreme u pripremi",0278,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0280,Ulaganja na tuđim nekretninama,0280,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0281,Ulaganja na tuđim postrojenjima,0281,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0282,Ulaganja na tuđoj opremi,0282,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0283,Ulaganja na tuđem zemljištu uzetom u zakup,0283,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0288,"Obezvređenje ulaganja na tuđim nekretninama, postrojenjima i opremi",0288,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0290,Avansi za nekretnine,0290,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0291,Avansi za postrojenja,0291,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0292,Avansi za opremu,0292,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0293,Avansi za investicione nekretnine,0293,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0294,"Avansi za nekretnine, postrojenja, opremu i biološka sredstva dobavljača",0294,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0289,"Ispravka vrednosti ulaganja na tuđim nekretninama, postrojenjima i opremi",0289,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0298,"Ispravka vrednosti avansa za nekretnine, postrojenja i opremu po osnov",0298,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0299,"Ispravka vrednosti avansa za nekretnine, postrojenja i opremu",0299,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0301,Četinarske šume,0301,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0302,Listopadne šume,0302,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0303,Mešovite šume,0303,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0310,Voćnjaci,0310,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0308,Obezvređenje šuma,0308,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0311,Vinogradi,0311,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0312,Hmeljnjaci,0312,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0315,Ostali višegodišnji zasadi koji se drže rad davanj,0315,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0318,Obezvređenje višegodišnjih zasada,0318,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0319,Ispravka vrednosti višegodišnjih zasada,0319,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0330,Goveda,0330,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0331,Svinje,0331,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0332,Ovce i koze,0332,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0333,Živina (sa obrtom dužim od jedne godine,0333,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0334,Konji,0334,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0335,"Mazge, magarci i mule",0335,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0336,Pčelinja društva,0336,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0337,Ostalo osnovno stado,0337,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0338,Obezvređenje osnovnog stada,0338,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0339,Ispravka vrednosti osnovnog stada,0339,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0370,Šume u pripremi,0370,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0371,Višegodišnji zasadi u pripremi,0371,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0372,Osnovno stado u pripremi,0372,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0380,Avansi za šume,0380,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0381,Avansi za višegodišnje zasade,0381,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0382,Avansi za osnovno stado,0382,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0389,Ispravka vrednosti bioloških sredstava po osnovu amortizacije,0389,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0400,Akcije zavisnih pravnih lica u zemlji,0400,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0401,Akcije zavisnih pravnih lica u inostranstvu,0401,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0402,Udeli u kapitalu zavisnih pravnih lica u zemlji,0402,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0403,Udeli u kapitalu zavisnih pravnih lica u inostranstvu,0403,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0409,Ispravka vrednosti učešća u kapitalu zavisnih pravnih lica,0409,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0410,Akcije pridruženih pravnih lica u zemlji,0410,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0411,Akcije pridruženih pravnih lica u inostranstvu,0411,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0412,Udeli u kapitalu pridruženih pravnih lica u zemlji,0412,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0413,Udeli u kapitalu pridruženih pravnih lica u inostranstvu,0413,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0414,Zajednički poduhvati u zemlji,0414,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0415,Zajednički poduhvati u inostranstvu,0415,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0419,Ispravka vrednosti učešća u kapitalu pridruženih subjekata i zajedničkim poduhvatima,0419,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0420,Akcije ostalih pravnih lica u zemlji,0420,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0421,Akcije ostalih pravnih lica u inostranstvu,0421,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0422,Učešća u kapitalu ostalih pravnih lica u zemlji,0422,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0423,Učešća u kapitalu ostalih pravnih lica u inostranstvu,0423,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0424,Druge hartije od vrednosti raspoložive za prodaju,0424,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0429,Ispravka vrednosti učešća u kapitalu ostalih pravnih lica i druge hartije od vrednosti raspoložive za prodaju,0429,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0430,Dugoročni plasmani matičnim pravnim licima u domaćoj valuti,0430,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0431,Dugoročni plasmani matičnim pravnim licima u stranoj valuti,0431,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0432,Dugoročni plasmani matičnim pravnim licima sa valutnom klauzulom,0432,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0433,Dugoročni plasmani zavisnim pravnim licima u domaćoj valuti,0433,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0434,Dugoročni plasmani zavisnim pravnim licima u stranoj valuti,0434,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0435,Dugoročni plasmani zavisnim pravnim licima sa valutnom klauzulom,0435,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0436,Dugoročni plasmani ostalim povezanim pravnim licima u domaćoj valuti,0436,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0437,Dugoročni plasmani ostalim povezanim pravnim licima u stranoj valuti,0437,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0438,Dugoročni plasmani ostalim povezanim pravnim licima sa valutnom klauzulom,0438,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0439,"Ispravka vrednosti dugoročnih plasmana matičnim, zavisnim i ostalim povezanim pravnim licima u zemlji",0439,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0440,Dugoročni plasmani matičnim pravnim licima u inostranstvu,0440,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0441,Dugoročni plasmani zavisnim pravnim licima u inostranstvu,0441,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0442,Dugoročni plasmani ostalim pravnim licima u inostranstvu,0442,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0449,"Ispravka vrednosti dugoročnih plasmana matičnim, zavisnim i ostalim povezanim pravnim licima u inostranstvu",0449,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0450,Dugoročni plasmani u zemlji u domaćoj valuti,0450,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0451,Dugoročni plasmani u zemlji sa valutnom klauzulom,0451,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0452,Dugoročni plasmani u inostranstvu,0452,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0459,Ispravka vrednosti dugoročnih plasmana u zemlji i inostranstvu,0459,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0460,Obveznice u domaćoj valuti sa rokom dospeća preko godinu dana,0460,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0461,Obveznice u stranoj valuti sa rokom dospeća preko godinu dana,0461,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0465,"Ostale hartije od vrednosti koje se drže do dospeća sa rokom dospeća preko godinu dana",0465,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0469,Ispravka vrednosti hartija od vrednosti koje se drže do dospeća,0469,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0470,Otkupljene sopstvene akcije,0470,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0471,Otkupljeni sopstveni udeli,0471,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0480,Dugoročni depoziti i kaucije,0480,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0481,Dugoročni zajmovi fizičkim licima,0481,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0488,Ostali dugoročni finansijski plasmani,0488,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0489,Ispravka vrednosti ostalih dugoročnih finansijskih plasmana,0489,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0500,Dugoročna potraživanja od matičnih pravnih lica,0500,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0501,Dugoročna potraživanja od zavisnih pravnih lica,0501,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0510,Potraživanja od ostalih povezanih lica u domaćoj valuti,0510,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0511,Potraživanja od ostalih povezanih lica sa valutnom klauzulom,0511,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0512,Potraživanja od ostalih povezanih lica u stranoj valuti,0512,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0520,Potraživanja po osnovu prodaje na robni kredit u domaćoj valuti,0520,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0521,Potraživanja po osnovu prodaje na robni kredit sa valutnom klauzulom,0521,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0522,Potraživanja po osnovu prodaje na robni kredit u stranoj valuti,0522,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0530,Potraživanja za prodaju po ugovorima o finansijskom lizingu u domaćoj valuti,0530,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0531,Potraživanja za prodaju po ugovorima o finansijskom lizingu sa valutnom klauzulom,0531,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0532,Potraživanja za prodaju po ugovorima o finansijskom lizingu u stranoj valuti,0532,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0540,Potraživanja po osnovu jemstva u domaćoj valuti,0540,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0541,Potraživanja po osnovu jemstva sa valutnom klauzulom,0541,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0542,Potraživanja po osnovu jemstva u stranoj valuti,0542,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0550,Sporna potraživanja u zemlji,0550,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0551,Sporna potraživanja u inostranstvu,0551,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0552,Sumnjiva potraživanja u zemlji,0552,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0553,Sumnjiva potraživanja u inostranstvu,0553,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0560,Ostala dugoročna potraživanja u domaćoj valuti,0560,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0561,Ostala dugoročna potraživanja sa valutnom klauzulom,0561,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_0562,Ostala dugoročna potraživanja u stranoj valuti,0562,account.data_account_type_non_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1000,Obračun nabavne vrednosti materijala,1000,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1001,Obračun nabavne vrednosti rezervnih delova,1001,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1002,Obračun nabavne vrednosti alata i inventara,1002,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1010,Sirovine i osnovni materijal,1010,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1011,Pomoćni materijal,1011,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1012,Ostali materijal,1012,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1013,Gorivo i mazivo,1013,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1014,"Materijal u doradi, obradi i manipulaciji",1014,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1015,Materijal za pakovanje (ambalaža sa jednokratnim otpisom),1015,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1018,Ispravka vrednosti zaliha materijala,1018,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1019,Odstupanje od planskih cena materijala,1019,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1020,Rezervni delovi na zalihama,1020,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1024,"Rezervni delovi u doradi, obradi i manipulaciji",1024,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1028,Ispravka vrednosti zaliha rezervnih delova,1028,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1029,Odstupanja od planskih cena rezervnih delova,1029,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
account_rs_1030,Alat i inventar na zalihama,1030,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,False
